"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-10-30T20:49:02.711Z","Domain-Name","phishing","TLP:CLEAR","01x.7836457.xyz","2024-10-30T20:49:03.001Z","01x.7836457.xyz","Phishingarmy URL",""
"2024-10-30T20:49:02.711Z","Domain-Name","phishing","TLP:CLEAR","00dbs.id","2024-10-30T20:49:02.888Z","00dbs.id","Phishingarmy URL",""
"2024-10-30T20:49:02.952Z","Domain-Name","phishing","TLP:CLEAR","0lx.6836457.xyz","2024-10-30T20:49:03.001Z","0lx.6836457.xyz","Phishingarmy URL",""
"2024-10-30T20:49:04.308Z","Domain-Name","phishing","TLP:CLEAR","0lxpo.id2956718.bet","2024-10-30T20:49:04.433Z","0lxpo.id2956718.bet","Phishingarmy URL",""
"2024-10-30T20:49:04.326Z","Domain-Name","phishing","TLP:CLEAR","11123436365.com","2024-10-30T20:49:04.445Z","11123436365.com","Phishingarmy URL",""
"2024-10-30T20:49:05.215Z","Domain-Name","phishing","TLP:CLEAR","123519-coinbase.com","2024-10-30T20:49:05.274Z","123519-coinbase.com","Phishingarmy URL",""
"2024-10-30T20:49:05.788Z","Domain-Name","phishing","TLP:CLEAR","3d462b4245.netfiix-tv.click","2024-10-30T20:49:05.814Z","3d462b4245.netfiix-tv.click","Phishingarmy URL",""
"2024-10-30T20:49:05.797Z","Domain-Name","phishing","TLP:CLEAR","3a0f2f6f-aab3-4d9f-872f-581fb7c88825-00-3pdajfivxmoce.kirk.replit.dev","2024-10-30T20:49:05.864Z","3a0f2f6f-aab3-4d9f-872f-581fb7c88825-00-3pdajfivxmoce.kirk.replit.dev","Phishingarmy URL",""
"2024-10-30T20:49:06.371Z","Domain-Name","phishing","TLP:CLEAR","91210-coinbase.com","2024-10-30T20:49:06.447Z","91210-coinbase.com","Phishingarmy URL",""
"2024-10-30T20:49:07.011Z","Domain-Name","phishing","TLP:CLEAR","acc.agvf.io","2024-10-30T20:49:07.089Z","acc.agvf.io","Phishingarmy URL",""
"2024-10-30T20:49:07.022Z","Domain-Name","phishing","TLP:CLEAR","accessible-fact-091660.framer.app","2024-10-30T20:49:07.278Z","accessible-fact-091660.framer.app","Phishingarmy URL",""
"2024-10-30T20:49:07.454Z","Domain-Name","phishing","TLP:CLEAR","accountbanking-online.servebbs.com","2024-10-30T20:49:07.643Z","accountbanking-online.servebbs.com","Phishingarmy URL",""
"2024-10-30T20:49:08.425Z","Domain-Name","phishing","TLP:CLEAR","agendamento.velloouro.online","2024-10-30T20:49:08.491Z","agendamento.velloouro.online","Phishingarmy URL",""
"2024-10-30T20:49:08.431Z","Domain-Name","phishing","TLP:CLEAR","aireby.org","2024-10-30T20:49:08.493Z","aireby.org","Phishingarmy URL",""
"2024-10-30T20:49:08.984Z","Domain-Name","phishing","TLP:CLEAR","alert.1274849-coinbase.com","2024-10-30T20:49:09.081Z","alert.1274849-coinbase.com","Phishingarmy URL",""
"2024-10-30T20:49:09.518Z","Domain-Name","phishing","TLP:CLEAR","alexparango.com","2024-10-30T20:49:09.549Z","alexparango.com","Phishingarmy URL",""
"2024-10-30T20:49:09.518Z","Domain-Name","phishing","TLP:CLEAR","alextour72.ru","2024-10-30T20:49:09.612Z","alextour72.ru","Phishingarmy URL",""
"2024-10-30T20:49:09.966Z","Domain-Name","phishing","TLP:CLEAR","alisterus.com","2024-10-30T20:49:10.092Z","alisterus.com","Phishingarmy URL",""
"2024-10-30T20:49:10.369Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalnie.promowane-ogloszenie.shop","2024-10-30T20:49:10.392Z","allegrolokalnie.promowane-ogloszenie.shop","Phishingarmy URL",""
"2024-10-30T20:49:10.375Z","Domain-Name","phishing","TLP:CLEAR","anshgraphics.com","2024-10-30T20:49:10.404Z","anshgraphics.com","Phishingarmy URL",""
"2024-10-30T20:49:10.375Z","Domain-Name","phishing","TLP:CLEAR","allegrolokalnie.kategorie-promowane-141.shop","2024-10-30T20:49:10.413Z","allegrolokalnie.kategorie-promowane-141.shop","Phishingarmy URL",""
"2024-10-30T20:49:11.280Z","Domain-Name","phishing","TLP:CLEAR","applied-grammar.shop","2024-10-30T20:49:11.516Z","applied-grammar.shop","Phishingarmy URL",""
"2024-10-30T20:49:11.280Z","Domain-Name","phishing","TLP:CLEAR","aomenduchang89.com","2024-10-30T20:49:11.512Z","aomenduchang89.com","Phishingarmy URL",""
"2024-10-30T20:49:11.550Z","Domain-Name","phishing","TLP:CLEAR","aromario.com","2024-10-30T20:49:11.701Z","aromario.com","Phishingarmy URL",""
"2024-10-30T20:49:12.149Z","Domain-Name","phishing","TLP:CLEAR","axinora.com","2024-10-30T20:49:12.332Z","axinora.com","Phishingarmy URL",""
"2024-10-30T20:49:12.149Z","Domain-Name","phishing","TLP:CLEAR","axenora.com","2024-10-30T20:49:12.279Z","axenora.com","Phishingarmy URL",""
"2024-10-30T20:49:12.163Z","Domain-Name","phishing","TLP:CLEAR","arubafattura.19881billings.com","2024-10-30T20:49:12.386Z","arubafattura.19881billings.com","Phishingarmy URL",""
"2024-10-30T20:49:13.014Z","Domain-Name","phishing","TLP:CLEAR","bafkreib57ym3lzlwk3f4ojcaiwojuhgl52664dv4yaovpgokvtgsuttcoq.ipfs.flk-ipfs.xyz","2024-10-30T20:49:13.039Z","bafkreib57ym3lzlwk3f4ojcaiwojuhgl52664dv4yaovpgokvtgsuttcoq.ipfs.flk-ipfs.xyz","Phishingarmy URL",""
"2024-10-30T20:49:13.044Z","Domain-Name","phishing","TLP:CLEAR","bafkreifaap3obldd4jwv275detrl5bahq4meealprf7nzzgdyrhiqd7xne.ipfs.flk-ipfs.xyz","2024-10-30T20:49:13.129Z","bafkreifaap3obldd4jwv275detrl5bahq4meealprf7nzzgdyrhiqd7xne.ipfs.flk-ipfs.xyz","Phishingarmy URL",""
"2024-10-30T20:49:13.044Z","Domain-Name","phishing","TLP:CLEAR","bafkreig3t2whzy5gfvuvotnh5dvgeg3pw5ucfmlqbysd5clxc7aylzr6ea.ipfs.flk-ipfs.xyz","2024-10-30T20:49:13.093Z","bafkreig3t2whzy5gfvuvotnh5dvgeg3pw5ucfmlqbysd5clxc7aylzr6ea.ipfs.flk-ipfs.xyz","Phishingarmy URL",""
"2024-10-30T20:49:14.146Z","Domain-Name","phishing","TLP:CLEAR","bafybeihirbfqgv6ksm3dbeo636l4neixcjnvo6bf7qkbnpqqdma4qc2ppq.ipfs.flk-ipfs.xyz","2024-10-30T20:49:14.300Z","bafybeihirbfqgv6ksm3dbeo636l4neixcjnvo6bf7qkbnpqqdma4qc2ppq.ipfs.flk-ipfs.xyz","Phishingarmy URL",""
"2024-10-30T20:49:14.470Z","Domain-Name","phishing","TLP:CLEAR","banglachotiking.com","2024-10-30T20:49:14.549Z","banglachotiking.com","Phishingarmy URL",""
"2024-10-30T20:49:14.470Z","Domain-Name","phishing","TLP:CLEAR","bangbangdesbang-fe9381.ingress-bonde.ewp.live","2024-10-30T20:49:14.550Z","bangbangdesbang-fe9381.ingress-bonde.ewp.live","Phishingarmy URL",""
"2024-10-30T20:49:14.776Z","Domain-Name","phishing","TLP:CLEAR","bbbgong.top","2024-10-30T20:49:14.888Z","bbbgong.top","Phishingarmy URL",""
"2024-10-30T20:49:15.658Z","Domain-Name","phishing","TLP:CLEAR","benchedpermanentlyes.pro","2024-10-30T20:49:15.716Z","benchedpermanentlyes.pro","Phishingarmy URL",""
"2024-10-30T20:49:15.658Z","Domain-Name","phishing","TLP:CLEAR","brokendisrsemo.com.pl","2024-10-30T20:49:15.852Z","brokendisrsemo.com.pl","Phishingarmy URL",""
"2024-10-30T20:49:15.661Z","Domain-Name","phishing","TLP:CLEAR","bintangrtp108.com","2024-10-30T20:49:15.907Z","bintangrtp108.com","Phishingarmy URL",""
"2024-10-30T20:49:17.064Z","Domain-Name","phishing","TLP:CLEAR","btjrbg.mypi.co","2024-10-30T20:49:17.119Z","btjrbg.mypi.co","Phishingarmy URL",""
"2024-10-30T20:49:17.064Z","Domain-Name","phishing","TLP:CLEAR","business-suport-help.com","2024-10-30T20:49:17.121Z","business-suport-help.com","Phishingarmy URL",""
"2024-10-30T20:49:17.070Z","Domain-Name","phishing","TLP:CLEAR","buddaloterja.store","2024-10-30T20:49:17.128Z","buddaloterja.store","Phishingarmy URL",""
"2024-10-30T20:49:18.377Z","Domain-Name","phishing","TLP:CLEAR","canpost.com-csawe.top","2024-10-30T20:49:18.663Z","canpost.com-csawe.top","Phishingarmy URL",""
"2024-10-30T20:49:18.378Z","Domain-Name","phishing","TLP:CLEAR","canadapost.postescanadan.top","2024-10-30T20:49:18.512Z","canadapost.postescanadan.top","Phishingarmy URL",""
"2024-10-30T20:49:18.378Z","Domain-Name","phishing","TLP:CLEAR","buzhangsf.maxisl.vip","2024-10-30T20:49:18.534Z","buzhangsf.maxisl.vip","Phishingarmy URL",""
"2024-10-30T20:49:19.620Z","Domain-Name","phishing","TLP:CLEAR","canpost.com-hregdg.top","2024-10-30T20:49:19.848Z","canpost.com-hregdg.top","Phishingarmy URL",""
"2024-10-30T20:49:19.626Z","Domain-Name","phishing","TLP:CLEAR","canpost.com-ibfdfg.top","2024-10-30T20:49:19.900Z","canpost.com-ibfdfg.top","Phishingarmy URL",""
"2024-10-30T20:49:20.028Z","Domain-Name","phishing","TLP:CLEAR","canpost.com-jtrfgh.top","2024-10-30T20:49:20.114Z","canpost.com-jtrfgh.top","Phishingarmy URL",""
"2024-10-30T20:49:20.619Z","Domain-Name","phishing","TLP:CLEAR","canpost.com-kbvdfg.top","2024-10-30T20:49:20.646Z","canpost.com-kbvdfg.top","Phishingarmy URL",""
"2024-10-30T20:49:20.621Z","Domain-Name","phishing","TLP:CLEAR","canpost.com-ktrhfd.top","2024-10-30T20:49:20.688Z","canpost.com-ktrhfd.top","Phishingarmy URL",""
"2024-10-30T20:49:20.942Z","Domain-Name","phishing","TLP:CLEAR","carcleanbazaar.com","2024-10-30T20:49:21.191Z","carcleanbazaar.com","Phishingarmy URL",""
"2024-10-30T20:49:22.063Z","Domain-Name","phishing","TLP:CLEAR","chalupnictwo24.waw.pl","2024-10-30T20:49:22.159Z","chalupnictwo24.waw.pl","Phishingarmy URL",""
"2024-10-30T20:49:22.063Z","Domain-Name","phishing","TLP:CLEAR","cgd-clienteparticular.com","2024-10-30T20:49:22.116Z","cgd-clienteparticular.com","Phishingarmy URL",""
"2024-10-30T20:49:22.074Z","Domain-Name","phishing","TLP:CLEAR","coin-stars.com","2024-10-30T20:49:22.262Z","coin-stars.com","Phishingarmy URL",""
"2024-10-30T20:49:23.234Z","Domain-Name","phishing","TLP:CLEAR","colossal-honey-late.on-fleek.app","2024-10-30T20:49:23.287Z","colossal-honey-late.on-fleek.app","Phishingarmy URL",""
"2024-10-30T20:49:23.234Z","Domain-Name","phishing","TLP:CLEAR","com-tracknym.top","2024-10-30T20:49:23.288Z","com-tracknym.top","Phishingarmy URL",""
"2024-10-30T20:49:23.234Z","Domain-Name","phishing","TLP:CLEAR","connect.cloud-us-eu.com","2024-10-30T20:49:23.432Z","connect.cloud-us-eu.com","Phishingarmy URL",""
"2024-10-30T20:49:24.828Z","Domain-Name","phishing","TLP:CLEAR","correoc.icu","2024-10-30T20:49:24.884Z","correoc.icu","Phishingarmy URL",""
"2024-10-30T20:49:24.829Z","Domain-Name","phishing","TLP:CLEAR","corr-eo.cfd","2024-10-30T20:49:24.885Z","corr-eo.cfd","Phishingarmy URL",""
"2024-10-30T20:49:24.839Z","Domain-Name","phishing","TLP:CLEAR","cor-reoguayo.top","2024-10-30T20:49:24.956Z","cor-reoguayo.top","Phishingarmy URL",""
"2024-10-30T20:49:25.992Z","Domain-Name","phishing","TLP:CLEAR","correos-cr.buzz","2024-10-30T20:49:26.061Z","correos-cr.buzz","Phishingarmy URL",""
"2024-10-30T20:49:25.992Z","Domain-Name","phishing","TLP:CLEAR","correoj.icu","2024-10-30T20:49:26.061Z","correoj.icu","Phishingarmy URL",""
"2024-10-30T20:49:25.992Z","Domain-Name","phishing","TLP:CLEAR","correor.icu","2024-10-30T20:49:26.061Z","correor.icu","Phishingarmy URL",""
"2024-10-30T20:49:27.406Z","Domain-Name","phishing","TLP:CLEAR","correos-cr.cfd","2024-10-30T20:49:27.509Z","correos-cr.cfd","Phishingarmy URL",""
"2024-10-30T20:49:27.406Z","Domain-Name","phishing","TLP:CLEAR","correos-cr.sbs","2024-10-30T20:49:27.469Z","correos-cr.sbs","Phishingarmy URL",""
"2024-10-30T20:49:27.407Z","Domain-Name","phishing","TLP:CLEAR","correos-cr.help","2024-10-30T20:49:27.507Z","correos-cr.help","Phishingarmy URL",""
"2024-10-30T20:49:28.100Z","Domain-Name","phishing","TLP:CLEAR","correos.monevents.cfd","2024-10-30T20:49:28.145Z","correos.monevents.cfd","Phishingarmy URL",""
"2024-10-30T20:49:28.146Z","Domain-Name","phishing","TLP:CLEAR","correos.ahjs.top","2024-10-30T20:49:28.303Z","correos.ahjs.top","Phishingarmy URL",""
"2024-10-30T20:49:28.822Z","Domain-Name","phishing","TLP:CLEAR","correos.myabd.top","2024-10-30T20:49:28.853Z","correos.myabd.top","Phishingarmy URL",""
"2024-10-30T20:49:29.349Z","Domain-Name","phishing","TLP:CLEAR","correos.sadasboutique.cfd","2024-10-30T20:49:29.752Z","correos.sadasboutique.cfd","Phishingarmy URL",""
"2024-10-30T20:49:29.728Z","Domain-Name","phishing","TLP:CLEAR","correosicr.buzz","2024-10-30T20:49:29.761Z","correosicr.buzz","Phishingarmy URL",""
"2024-10-30T20:49:29.953Z","Domain-Name","phishing","TLP:CLEAR","correosicr.cfd","2024-10-30T20:49:30.070Z","correosicr.cfd","Phishingarmy URL",""
"2024-10-30T20:49:30.441Z","Domain-Name","phishing","TLP:CLEAR","correosicr.help","2024-10-30T20:49:30.511Z","correosicr.help","Phishingarmy URL",""
"2024-10-30T20:49:30.446Z","Domain-Name","phishing","TLP:CLEAR","corresosa.top","2024-10-30T20:49:30.511Z","corresosa.top","Phishingarmy URL",""
"2024-10-30T20:49:31.081Z","Domain-Name","phishing","TLP:CLEAR","cwlstr101-fdcbb9.ingress-haven.ewp.live","2024-10-30T20:49:31.183Z","cwlstr101-fdcbb9.ingress-haven.ewp.live","Phishingarmy URL",""
"2024-10-30T20:49:31.913Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-281ef5ab.glas.cfolks.pl","2024-10-30T20:49:31.977Z","cyberfloks-pl-281ef5ab.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-30T20:49:31.913Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-9e99d666.glas.cfolks.pl","2024-10-30T20:49:31.976Z","cyberfloks-pl-9e99d666.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-30T20:49:32.512Z","Domain-Name","phishing","TLP:CLEAR","cyberfloks-pl-f71b6b0a.glas.cfolks.pl","2024-10-30T20:49:32.558Z","cyberfloks-pl-f71b6b0a.glas.cfolks.pl","Phishingarmy URL",""
"2024-10-30T20:49:32.775Z","Domain-Name","phishing","TLP:CLEAR","darq.lat","2024-10-30T20:49:32.901Z","darq.lat","Phishingarmy URL",""
"2024-10-30T20:49:33.078Z","Domain-Name","phishing","TLP:CLEAR","dbkzp.icu","2024-10-30T20:49:33.138Z","dbkzp.icu","Phishingarmy URL",""
"2024-10-30T20:49:33.367Z","Domain-Name","phishing","TLP:CLEAR","decorlinepaints.com","2024-10-30T20:49:33.549Z","decorlinepaints.com","Phishingarmy URL",""
"2024-10-30T20:49:33.741Z","Domain-Name","phishing","TLP:CLEAR","dhlo2o.cyou","2024-10-30T20:49:33.850Z","dhlo2o.cyou","Phishingarmy URL",""
"2024-10-30T20:49:33.760Z","Domain-Name","phishing","TLP:CLEAR","dis138amp.com","2024-10-30T20:49:33.945Z","dis138amp.com","Phishingarmy URL",""
"2024-10-30T20:49:34.783Z","Domain-Name","phishing","TLP:CLEAR","douroweb.eu","2024-10-30T20:49:34.882Z","douroweb.eu","Phishingarmy URL",""
"2024-10-30T20:49:35.177Z","Domain-Name","phishing","TLP:CLEAR","dueyjcgtavshefhidorat.net","2024-10-30T20:49:35.486Z","dueyjcgtavshefhidorat.net","Phishingarmy URL",""
"2024-10-30T20:49:35.185Z","Domain-Name","phishing","TLP:CLEAR","dumg.top","2024-10-30T20:49:35.498Z","dumg.top","Phishingarmy URL",""
"2024-10-30T20:49:35.589Z","Domain-Name","phishing","TLP:CLEAR","e8xjiu.hair","2024-10-30T20:49:35.632Z","e8xjiu.hair","Phishingarmy URL",""
"2024-10-30T20:49:36.179Z","Domain-Name","phishing","TLP:CLEAR","ebxxi.top","2024-10-30T20:49:36.288Z","ebxxi.top","Phishingarmy URL",""
"2024-10-30T20:49:36.180Z","Domain-Name","phishing","TLP:CLEAR","eager-heisenberg801381104pl-fe8f12.ingress-comporellon.ewp.live","2024-10-30T20:49:36.231Z","eager-heisenberg801381104pl-fe8f12.ingress-comporellon.ewp.live","Phishingarmy URL",""
"2024-10-30T20:49:36.782Z","Domain-Name","phishing","TLP:CLEAR","edisonbsolutions.com","2024-10-30T20:49:36.827Z","edisonbsolutions.com","Phishingarmy URL",""
"2024-10-30T20:49:37.657Z","Domain-Name","phishing","TLP:CLEAR","egyptposta.top","2024-10-30T20:49:37.795Z","egyptposta.top","Phishingarmy URL",""
"2024-10-30T20:49:37.657Z","Domain-Name","phishing","TLP:CLEAR","ehykdg.top","2024-10-30T20:49:37.964Z","ehykdg.top","Phishingarmy URL",""
"2024-10-30T20:49:37.747Z","Domain-Name","phishing","TLP:CLEAR","elisabethsantanamentoria.com","2024-10-30T20:49:37.999Z","elisabethsantanamentoria.com","Phishingarmy URL",""
"2024-10-30T20:49:38.789Z","Domain-Name","phishing","TLP:CLEAR","en-digestsyncs.com","2024-10-30T20:49:38.856Z","en-digestsyncs.com","Phishingarmy URL",""
"2024-10-30T20:49:38.789Z","Domain-Name","phishing","TLP:CLEAR","epxabank.com","2024-10-30T20:49:38.872Z","epxabank.com","Phishingarmy URL",""
"2024-10-30T20:49:38.789Z","Domain-Name","phishing","TLP:CLEAR","en-en-alphatonic.com","2024-10-30T20:49:38.824Z","en-en-alphatonic.com","Phishingarmy URL",""
"2024-10-30T20:49:39.770Z","Domain-Name","phishing","TLP:CLEAR","estafeta.sedas.lol","2024-10-30T20:49:39.822Z","estafeta.sedas.lol","Phishingarmy URL",""
"2024-10-30T20:49:39.771Z","Domain-Name","phishing","TLP:CLEAR","estafeta.abdas.top","2024-10-30T20:49:39.822Z","estafeta.abdas.top","Phishingarmy URL",""
"2024-10-30T20:49:39.771Z","Domain-Name","phishing","TLP:CLEAR","estafetac.cyou","2024-10-30T20:49:39.822Z","estafetac.cyou","Phishingarmy URL",""
"2024-10-30T20:49:40.886Z","Domain-Name","phishing","TLP:CLEAR","estafetaepost.top","2024-10-30T20:49:41.045Z","estafetaepost.top","Phishingarmy URL",""
"2024-10-30T20:49:41.271Z","Domain-Name","phishing","TLP:CLEAR","estafetai.cc","2024-10-30T20:49:41.493Z","estafetai.cc","Phishingarmy URL",""
"2024-10-30T20:49:41.299Z","Domain-Name","phishing","TLP:CLEAR","estafetal.cyou","2024-10-30T20:49:41.524Z","estafetal.cyou","Phishingarmy URL",""
"2024-10-30T20:49:42.161Z","Domain-Name","phishing","TLP:CLEAR","estafetaol.icu","2024-10-30T20:49:42.296Z","estafetaol.icu","Phishingarmy URL",""
"2024-10-30T20:49:42.365Z","Domain-Name","phishing","TLP:CLEAR","excavatorsparepart.com","2024-10-30T20:49:42.451Z","excavatorsparepart.com","Phishingarmy URL",""
"2024-10-30T20:49:42.365Z","Domain-Name","phishing","TLP:CLEAR","estafetax.cyou","2024-10-30T20:49:42.438Z","estafetax.cyou","Phishingarmy URL",""
"2024-10-30T20:49:42.911Z","Domain-Name","phishing","TLP:CLEAR","eye2see.com","2024-10-30T20:49:42.969Z","eye2see.com","Phishingarmy URL",""
"2024-10-30T20:49:43.428Z","Domain-Name","phishing","TLP:CLEAR","eysacy.top","2024-10-30T20:49:43.497Z","eysacy.top","Phishingarmy URL",""
"2024-10-30T20:49:43.430Z","Domain-Name","phishing","TLP:CLEAR","faresalarabgarage.com","2024-10-30T20:49:43.513Z","faresalarabgarage.com","Phishingarmy URL",""
"2024-10-30T20:49:44.109Z","Domain-Name","phishing","TLP:CLEAR","fatturaarubamail.yanyanfree.com","2024-10-30T20:49:44.315Z","fatturaarubamail.yanyanfree.com","Phishingarmy URL",""
"2024-10-30T20:49:44.625Z","Domain-Name","phishing","TLP:CLEAR","fbzizf.top","2024-10-30T20:49:44.726Z","fbzizf.top","Phishingarmy URL",""
"2024-10-30T20:49:44.626Z","Domain-Name","phishing","TLP:CLEAR","financiadocdownloads.7d7sr35izl.free.hr","2024-10-30T20:49:44.727Z","financiadocdownloads.7d7sr35izl.free.hr","Phishingarmy URL",""
"2024-10-30T20:49:45.296Z","Domain-Name","phishing","TLP:CLEAR","firmabets.com","2024-10-30T20:49:45.314Z","firmabets.com","Phishingarmy URL",""
"2024-10-30T20:49:45.769Z","Domain-Name","phishing","TLP:CLEAR","floridacityguides.com","2024-10-30T20:49:45.804Z","floridacityguides.com","Phishingarmy URL",""
"2024-10-30T20:49:45.770Z","Domain-Name","phishing","TLP:CLEAR","flashexpressco.top","2024-10-30T20:49:45.796Z","flashexpressco.top","Phishingarmy URL",""
"2024-10-30T20:49:46.121Z","Domain-Name","phishing","TLP:CLEAR","folksview.com","2024-10-30T20:49:46.146Z","folksview.com","Phishingarmy URL",""
"2024-10-30T20:49:46.155Z","Domain-Name","phishing","TLP:CLEAR","fsx1163.top","2024-10-30T20:49:46.260Z","fsx1163.top","Phishingarmy URL",""
"2024-10-30T20:49:46.158Z","Domain-Name","phishing","TLP:CLEAR","ftyuiohgvt-fbbd30.ingress-daribow.ewp.live","2024-10-30T20:49:46.249Z","ftyuiohgvt-fbbd30.ingress-daribow.ewp.live","Phishingarmy URL",""
"2024-10-30T20:49:46.329Z","Domain-Name","phishing","TLP:CLEAR","fullstackprof.com","2024-10-30T20:49:46.355Z","fullstackprof.com","Phishingarmy URL",""
"2024-10-30T20:49:46.389Z","Domain-Name","phishing","TLP:CLEAR","gemeetly.com","2024-10-30T20:49:46.424Z","gemeetly.com","Phishingarmy URL",""
"2024-10-30T20:49:46.391Z","Domain-Name","phishing","TLP:CLEAR","gas-atendimento.online","2024-10-30T20:49:46.450Z","gas-atendimento.online","Phishingarmy URL",""
"2024-10-30T20:49:46.770Z","Domain-Name","phishing","TLP:CLEAR","ghanaapost.top","2024-10-30T20:49:46.796Z","ghanaapost.top","Phishingarmy URL",""
"2024-10-30T20:49:46.785Z","Domain-Name","phishing","TLP:CLEAR","gisw.lat","2024-10-30T20:49:46.799Z","gisw.lat","Phishingarmy URL",""
"2024-10-30T20:49:46.844Z","Domain-Name","phishing","TLP:CLEAR","glassestransport.com","2024-10-30T20:49:46.868Z","glassestransport.com","Phishingarmy URL",""
"2024-10-30T20:49:46.908Z","Domain-Name","phishing","TLP:CLEAR","globalnathaliaairs.com","2024-10-30T20:49:46.936Z","globalnathaliaairs.com","Phishingarmy URL",""
"2024-10-30T20:49:46.911Z","Domain-Name","phishing","TLP:CLEAR","globe.kvbe.art","2024-10-30T20:49:46.947Z","globe.kvbe.art","Phishingarmy URL",""
"2024-10-30T20:49:46.937Z","Domain-Name","phishing","TLP:CLEAR","globe.wdvmr.icu","2024-10-30T20:49:47.285Z","globe.wdvmr.icu","Phishingarmy URL",""
"2024-10-30T20:49:47.365Z","Domain-Name","phishing","TLP:CLEAR","gooagle.top","2024-10-30T20:49:47.386Z","gooagle.top","Phishingarmy URL",""
"2024-10-30T20:49:47.412Z","Domain-Name","phishing","TLP:CLEAR","grabponits.top","2024-10-30T20:49:47.432Z","grabponits.top","Phishingarmy URL",""
"2024-10-30T20:49:47.448Z","Domain-Name","phishing","TLP:CLEAR","grup123amp.com","2024-10-30T20:49:47.464Z","grup123amp.com","Phishingarmy URL",""
"2024-10-30T20:49:47.503Z","Domain-Name","phishing","TLP:CLEAR","grup123pusat.com","2024-10-30T20:49:47.541Z","grup123pusat.com","Phishingarmy URL",""
"2024-10-30T20:49:47.677Z","Domain-Name","phishing","TLP:CLEAR","gtfrujkm.top","2024-10-30T20:49:47.769Z","gtfrujkm.top","Phishingarmy URL",""
"2024-10-30T20:49:47.857Z","Domain-Name","phishing","TLP:CLEAR","hapake.org","2024-10-30T20:49:47.874Z","hapake.org","Phishingarmy URL",""
"2024-10-30T20:49:47.933Z","Domain-Name","phishing","TLP:CLEAR","haypostd.top","2024-10-30T20:49:47.968Z","haypostd.top","Phishingarmy URL",""
"2024-10-30T20:49:47.936Z","Domain-Name","phishing","TLP:CLEAR","haypostw.top","2024-10-30T20:49:47.996Z","haypostw.top","Phishingarmy URL",""
"2024-10-30T20:49:48.034Z","Domain-Name","phishing","TLP:CLEAR","haysdr.top","2024-10-30T20:49:48.075Z","haysdr.top","Phishingarmy URL",""
"2024-10-30T20:49:48.352Z","Domain-Name","phishing","TLP:CLEAR","hayspost.top","2024-10-30T20:49:48.368Z","hayspost.top","Phishingarmy URL",""
"2024-10-30T20:49:48.374Z","Domain-Name","phishing","TLP:CLEAR","hdncbhv.top","2024-10-30T20:49:48.400Z","hdncbhv.top","Phishingarmy URL",""
"2024-10-30T20:49:48.787Z","Domain-Name","phishing","TLP:CLEAR","help-center-the-walt-company.com","2024-10-30T20:49:48.883Z","help-center-the-walt-company.com","Phishingarmy URL",""
"2024-10-30T20:49:48.961Z","Domain-Name","phishing","TLP:CLEAR","helps-aei.top","2024-10-30T20:49:49.098Z","helps-aei.top","Phishingarmy URL",""
"2024-10-30T20:49:48.961Z","Domain-Name","phishing","TLP:CLEAR","help-cus.top","2024-10-30T20:49:49.150Z","help-cus.top","Phishingarmy URL",""
"2024-10-30T20:49:49.508Z","Domain-Name","phishing","TLP:CLEAR","helps-aev.top","2024-10-30T20:49:49.558Z","helps-aev.top","Phishingarmy URL",""
"2024-10-30T20:49:50.418Z","Domain-Name","phishing","TLP:CLEAR","helps-ani.top","2024-10-30T20:49:50.450Z","helps-ani.top","Phishingarmy URL",""
"2024-10-30T20:49:50.442Z","Domain-Name","phishing","TLP:CLEAR","helps-aoi.top","2024-10-30T20:49:50.500Z","helps-aoi.top","Phishingarmy URL",""
"2024-10-30T20:49:51.040Z","Domain-Name","phishing","TLP:CLEAR","helps-asi.top","2024-10-30T20:49:51.060Z","helps-asi.top","Phishingarmy URL",""
"2024-10-30T20:49:51.546Z","Domain-Name","phishing","TLP:CLEAR","helps-asu.top","2024-10-30T20:49:51.624Z","helps-asu.top","Phishingarmy URL",""
"2024-10-30T20:49:51.550Z","Domain-Name","phishing","TLP:CLEAR","helps-asr.top","2024-10-30T20:49:51.625Z","helps-asr.top","Phishingarmy URL",""
"2024-10-30T20:49:51.583Z","Domain-Name","phishing","TLP:CLEAR","helps-avc.top","2024-10-30T20:49:51.625Z","helps-avc.top","Phishingarmy URL",""
"2024-10-30T20:49:52.181Z","Domain-Name","phishing","TLP:CLEAR","helps-eih.top","2024-10-30T20:49:52.371Z","helps-eih.top","Phishingarmy URL",""
"2024-10-30T20:49:52.916Z","Domain-Name","phishing","TLP:CLEAR","helps-eio.top","2024-10-30T20:49:52.968Z","helps-eio.top","Phishingarmy URL",""
"2024-10-30T20:49:52.916Z","Domain-Name","phishing","TLP:CLEAR","helps-eir.top","2024-10-30T20:49:53.011Z","helps-eir.top","Phishingarmy URL",""
"2024-10-30T20:49:53.554Z","Domain-Name","phishing","TLP:CLEAR","helps-eix.top","2024-10-30T20:49:53.630Z","helps-eix.top","Phishingarmy URL",""
